NEW JERSEY,Hamilton Township,"

Grace Orthodox Presbyterian Church  (December 6, 1938– )
416 White Horse Avenue
Pastors: Leslie Dunn, 1939–40
Lawrence Gilmore, 1941–43
H. Wilson Albright, 1943–48
Theodore GAn, 1949–58
Donald Parker, 1961–66
William Rankin, 1966
Gordon Mouw, 1968–70
Douglas Kittredge, 1971–75
George Kirkwood, 1976
Richard Nelson, 1978–2009
Travis Yonkman 2011
","- name: Grace Orthodox Presbyterian Church
  origination_date: 1938-12-06
  names:
    - name: Grace Orthodox Presbyterian Church
      start: 1938-12-06
      end: null
  status:
    - active: true
  location:
    address: 416 White Horse Avenue
    city: Hamilton Township
    state: NJ
  minister:
    - name: Leslie Dunn
      start: 1939-01-01
      end: 1940-01-01
      type: Pastor
    - name: Lawrence Gilmore
      start: 1941-01-01
      end: 1943-01-01
      type: Pastor
    - name: H. Wilson Albright
      start: 1943-01-01
      end: 1948-01-01
      type: Pastor
    - name: Theodore Georgian
      start: 1949-01-01
      end: 1958-01-01
      type: Pastor
    - name: Donald Parker
      start: 1961-01-01
      end: 1966-01-01
      type: Pastor
    - name: William Rankin
      start: 1966-01-01
      end: 1966-01-01
      type: Pastor
    - name: Gordon Mouw
      start: 1968-01-01
      end: 1970-01-01
      type: Pastor
    - name: Douglas Kittredge
      start: 1971-01-01
      end: 1975-01-01
      type: Pastor
    - name: George Kirkwood
      start: 1976-01-01
      end: 1976-01-01
      type: Pastor
    - name: Richard Nelson
      start: 1978-01-01
      end: 2009-01-01
      type: Pastor
    - name: Travis Yonkman
      start: 2011-01-01
      end: null
      type: Pastor
  raw_data: |
    NEW JERSEY
    Hamilton Township
    Grace Orthodox Presbyterian Church  (December 6, 1938– )
    416 White Horse Avenue
    Pastors: Leslie Dunn, 1939–40
    Lawrence Gilmore, 1941–43
    H. Wilson Albright, 1943–48
    Theodore Georgian, 1949–58
    Donald Parker, 1961–66
    William Rankin, 1966
    Gordon Mouw, 1968–70
    Douglas Kittredge, 1971–75
    George Kirkwood, 1976
    Richard Nelson, 1978–2009
    Travis Yonkman 2011"
NEW JERSEY,Hammonton,"

New Life Orthodox Presbyterian Chapel  (December 15, 1981–March 23, 1985)
New Life Orthodox Presbyterian Church (March 23, 1985–December 31, 1995)
(moved from Sweetwater on September 24, 1983)
Org. Pastor: Steve Hohenberger, 1981–85
Pastor: Steve Hohenberger, 1985–86
","- name: New Life Orthodox Presbyterian Church
  origination_date: 1985-03-23
  status:
    - active: true
  location:
    address:
    city: Hammonton
    state: NJ
  minister:
    - name: Steve Hohenberger
      start: 1981-12-15
      end: 1985-03-23
      type: Organizing Pastor
    - name: Steve Hohenberger
      start: 1985-03-23
      end: 1986-01-01
      type: Pastor
  raw_data: |
    New Life Orthodox Presbyterian Chapel  (December 15, 1981–March 23, 1985)
    New Life Orthodox Presbyterian Church (March 23, 1985–December 31, 1995)
    (moved from Sweetwater on September 24, 1983)
    Org. Pastor: Steve Hohenberger, 1981–85
    Pastor: Steve Hohenberger, 1985–86"
NEW JERSEY,Mantua,"

Providence Orthodox Presbyterian Church  (June 4, 1989– )
(formerly Cross Keys Fellowship Presbyterian Church, Turnersville)
230 Shadow Pl.
Pastors: Alan Strange, 1990–99
Claude D. DePrine III, 2001–14
Carl McDaniel Jr, 2014–
","- name: Providence Orthodox Presbyterian Church
  origination_date: 1989-06-04
  names:
    - name: Providence Orthodox Presbyterian Church
      start: 1989-06-04
  status:
    - active: true
  location:
    address: 230 Shadow Pl.
    city: Mantua
    state: NJ
  minister:
    - name: Alan Strange
      start: 1990-01-01
      end: 1999-01-01
      type: Pastor
    - name: Claude D. DePrine III
      start: 2001-01-01
      end: 2014-01-01
      type: Pastor
    - name: Carl McDaniel Jr
      start: 2014-01-01
      type: Pastor
  raw_data: |
    NEW JERSEY Mantua
    Providence Orthodox Presbyterian Church  (June 4, 1989– )
    (formerly Cross Keys Fellowship Presbyterian Church, Turnersville)
    230 Shadow Pl.
    Pastors: Alan Strange, 1990–99
    Claude D. DePrine III, 2001–14
    Carl McDaniel Jr, 2014–"
NEW JERSEY,Marlton,"

Greentree Orthodox Presbyterian Mission  (April 8, 1990–July 31, 1993)
Org. Pastor: Gerald Malkus, 1990–93
","- name: Greentree Orthodox Presbyterian Mission
  origination_date: 1990-04-08
  status:
    - active: false
    - end_date: 1993-07-31
  location:
    address:
    city: Marlton
    state: NJ
  minister:
    - name: Gerald Malkus
      start: 1990-01-01
      end: 1993-01-01
      type: Organizing Pastor
  raw_data: |
    NEW JERSEY Marlton
    Greentree Orthodox Presbyterian Mission  (April 8, 1990–July 31, 1993)
    Org. Pastor: Gerald Malkus, 1990–93"
NEW JERSEY,Medford,"

Immanuel Orthodox Presbyterian Chapel (2005–October 14, 2007)
Immanuel Presbyterian Church  (October 14, 2007– )
21 South Main Street
Org. Pastor: David Harr, 2005–7
Pastor: David Harr, 2007–
","- name: Immanuel Presbyterian Church
  origination_date: 2007-10-14
  names:
    - name: Immanuel Orthodox Presbyterian Chapel
      start: 2005-01-01
      end: 2007-10-14
    - name: Immanuel Presbyterian Church
      start: 2007-10-14
  status:
    - active: true
  location:
    address: 21 South Main Street
    city: Medford
    state: NJ
  minister:
    - name: David Harr
      start: 2005-01-01
      end: 2007-01-01
      type: Organizing Pastor
    - name: David Harr
      start: 2007-01-01
      type: Pastor
  raw_data: |
    NEW JERSEY	Medford
    Immanuel Orthodox Presbyterian Chapel (2005–October 14, 2007)
    Immanuel Presbyterian Church  (October 14, 2007– )
    21 South Main Street
    Org. Pastor: David Harr, 2005–7
    Pastor: David Harr, 2007–"
NEW JERSEY,Neptune,"

Good Shepherd Orthodox Presbyterian Church  (March 13, 1966–March 31, 1991)
Pastors: Rollin Keller, 1966–67
George Cottenden, 1967–77
Douglas Rogers, 1978–84
Charles Robbins, 1986–89
A. Culver Gordon (Supply), 1989–91
","- name: Good Shepherd Orthodox Presbyterian Church
  origination_date: 1966-03-13
  status:
    - active: false
    - end_date: 1991-03-31
  location:
    address:
    city: Neptune
    state: NJ
  minister:
    - name: Rollin Keller
      start: 1966-01-01
      end: 1967-01-01
      type: Pastor
    - name: George Cottenden
      start: 1967-01-01
      end: 1977-01-01
      type: Pastor
    - name: Douglas Rogers
      start: 1978-01-01
      end: 1984-01-01
      type: Pastor
    - name: Charles Robbins
      start: 1986-01-01
      end: 1989-01-01
      type: Pastor
    - name: A. Culver Gordon
      start: 1989-01-01
      end: 1991-03-31
      type: Supply Pastor
  raw_data: |
    Good Shepherd Orthodox Presbyterian Church  (March 13, 1966–March 31, 1991)
    Pastors: Rollin Keller, 1966–67
    George Cottenden, 1967–77
    Douglas Rogers, 1978–84
    Charles Robbins, 1986–89
    A. Culver Gordon (Supply), 1989–91"
NEW JERSEY,North Wildwood,"

Central Bible Church, Orthodox Presbyterian  (March 10, 2002– )
18th and Central Avenue
Pastor: James Allay, 2002–
","- name: Central Bible Church
  origination_date: 2002-03-10
  names:
    - name: Central Bible Church, Orthodox Presbyterian
      start: 2002-03-10
  status:
    - active: true
  location:
    address: 18th and Central Avenue
    city: North Wildwood
    state: NJ
  minister:
    - name: James Allay
      start: 2002-03-10
      type: Pastor
  raw_data: |
    NEW JERSEY
    North Wildwood

    Central Bible Church, Orthodox Presbyterian  (March 10, 2002– )
    18th and Central Avenue
    Pastor: James Allay, 2002–"
NEW JERSEY,Nutley,"

Living Hope Orthodox Presbyterian Chapel  (June 1995–June 24, 2001)
Living Hope Orthodox Presbyterian Church  (June 24, 2001–February 27, 2005)
Evangelist:  Douglas Watson, 1996–2000
Pastor: Patrick W. Malone, 2001–5
","- name: Living Hope Orthodox Presbyterian Church
  origination_date: 2001-06-24
  names:
    - name: Living Hope Orthodox Presbyterian Chapel
      start: 1995-06-01
      end: 2001-06-24
    - name: Living Hope Orthodox Presbyterian Church
      start: 2001-06-24
      end: 2005-02-27
  status:
    - active: false
    - end_date: 2005-02-27
  location:
    address:
    city: Nutley
    state: NJ
  minister:
    - name: Douglas Watson
      start: 1996-01-01
      end: 2000-01-01
      type: Evangelist
    - name: Patrick W. Malone
      start: 2001-01-01
      end: 2005-02-27
      type: Pastor
  raw_data: |
    NEW JERSEY Nutley
    Living Hope Orthodox Presbyterian Chapel  (June 1995–June 24, 2001)
    Living Hope Orthodox Presbyterian Church  (June 24, 2001–February 27, 2005)
    Evangelist: Douglas Watson, 1996–2000
    Pastor: Patrick W. Malone, 2001–5"
NEW JERSEY,Ocean City,"

Orthodox Presbyterian Church  (May 11, 1978–December 15, 1981)NEW JERSEY NEW JERSEY
","- name: Orthodox Presbyterian Church
  origination_date: 1978-05-11
  names:
    - name: Orthodox Presbyterian Church
      start: 1978-05-11
      end: 1981-12-15
  status:
    - active: false
    - end_date: 1981-12-15
  location:
    address: null
    city: Ocean City
    state: NJ
  raw_data: |
    NEW JERSEY Ocean City
    Orthodox Presbyterian Church  (May 11, 1978–December 15, 1981)NEW JERSEY NEW JERSEY"
NEW JERSEY,Passaic,"

Bethany Orthodox Presbyterian Church  (June 1941–April 29, 1947)
Pastors: Walter Jent, 1941–43
Carlo Lazzaro, 1945–47
","- name: Bethany Orthodox Presbyterian Church
  origination_date: 1941-06-01
  names:
    - name: Bethany Orthodox Presbyterian Church
      start: 1941-06-01
      end: 1947-04-29
  status:
    - active: false
    - end_date: 1947-04-29
  location:
    address:
    city: Passaic
    state: NJ
  minister:
    - name: Walter Jent
      start: 1941-06-01
      end: 1943-12-31
      type: Pastor
    - name: Carlo Lazzaro
      start: 1945-01-01
      end: 1947-04-29
      type: Pastor
  raw_data: |
    NEW JERSEY Passaic

    Bethany Orthodox Presbyterian Church  (June 1941–April 29, 1947)
    Pastors: Walter Jent, 1941–43
    Carlo Lazzaro, 1945–47"
NEW JERSEY,Pennsville,"

Grace Orthodox Presbyterian Church  (April 4, 2008– )
(formerly Crossroads Community Church, independent)
50 North Hook Road
Pastor: David Cornette, 2009–15
","- name: Grace Orthodox Presbyterian Church
  origination_date: 2008-04-04
  names:
    - name: Grace Orthodox Presbyterian Church
      start: 2008-04-04
  status:
    - active: true
  location:
    address: 50 North Hook Road
    city: Pennsville
    state: NJ
  minister:
    - name: David Cornette
      start: 2009-01-01
      end: 2015-01-01
      type: Pastor
  raw_data: |
    NEW JERSEY
    Pennsville
    Grace Orthodox Presbyterian Church  (April 4, 2008– )
    (formerly Crossroads Community Church, independent)
    50 North Hook Road
    Pastor: David Cornette, 2009–15"
NEW JERSEY,Phillipsburg,"

Calvary Community Orthodox Presbyterian Church  (April 15, 1966– )
(received from Independency, April 15, 1966)
4 Old Church Road
Pastors: Lewis Grotenhuis, 1937–73
George Scipione, 1974–82
Donald Taws, 1982–92
Michael Bobick, 1993–
","- name: Calvary Community Orthodox Presbyterian Church
  origination_date: 1966-04-15
  received_from: Independency
  names:
    - name: Calvary Community Orthodox Presbyterian Church
      start: 1966-04-15
    - name: Calvary Community Orthodox Presbyterian Church
      start:
  status:
    - active: true
  location:
    address: 4 Old Church Road
    city: Phillipsburg
    state: NJ
  minister:
    - name: Lewis Grotenhuis
      start: 1937-01-01
      end: 1973-01-01
    - name: George Scipione
      start: 1974-01-01
      end: 1982-01-01
    - name: Donald Taws
      start: 1982-01-01
      end: 1992-01-01
    - name: Michael Bobick
      start: 1993-01-01
      end:
  raw_data: |
    NEW JERSEY    Phillipsburg
    Calvary Community Orthodox Presbyterian Church  (April 15, 1966– )
    (received from Independency, April 15, 1966)
    4 Old Church Road
    Pastors: Lewis Grotenhuis, 1937–73
    George Scipione, 1974–82
    Donald Taws, 1982–92
    Michael Bobick, 1993–"
NEW JERSEY,Phillipsburg,"
New Life Orthodox Presbyterian mission work, Frenchtown (April 23, 1985–May 15, 1988)
New Life Orthodox Presbyterian Church, Frenchtown (April 23, 1985– February 27, 1993)
River of Life Orthodox Presbyterian Church  (February 27, 1993– )
(moved to Phillipsburg with name change in 1993)
445 S. Main Street
Pastor: William Slack, 1992–
","- name: River of Life Orthodox Presbyterian Church
  origination_date: 1993-02-27
  names:
    - name: New Life Orthodox Presbyterian mission work, Frenchtown
      start: 1985-04-23
      end: 1988-05-15
    - name: New Life Orthodox Presbyterian Church, Frenchtown
      start: 1985-04-23
      end: 1993-02-27
    - name: River of Life Orthodox Presbyterian Church
      start: 1993-02-27
      end:
  status:
    - active: true
  location:
    address: 445 S. Main Street
    city: Phillipsburg
    state: NJ
  minister:
    - name: William Slack
      start: 1992-01-01
      end:
      type: Pastor
  raw_data: |
    NEW JERSEY
    Phillipsburg
    New Life Orthodox Presbyterian mission work, Frenchtown (April 23, 1985–May 15, 1988)
    New Life Orthodox Presbyterian Church, Frenchtown (April 23, 1985– February 27, 1993)
    River of Life Orthodox Presbyterian Church  (February 27, 1993– )
    (moved to Phillipsburg with name change in 1993)
    445 S. Main Street
    Pastor: William Slack, 1992–"
NEW JERSEY,Ringoes,"

Calvary Orthodox Presbyterian Church  (March 19, 1937– )
24 Highway 202
Pastors: Bruce Wideman, 1937–44
John Gray, 1944–46
Meredith Kline, 1948–50
W. Lee Benson (Supply), 1952–60
W. Lee Benson, 1960–79
George Kostas, 1980–84
Douglas Watson, 1984–96
Albert Steever, 1997–2006
James Cassidy, 2007–14
Teacher: Jeffrey Waddington, 2008–13
","- name: Calvary Orthodox Presbyterian Church
  origination_date: 1937-03-19
  names:
    - name: Calvary Orthodox Presbyterian Church
      start: 1937-03-19
  status:
    - active: true
  location:
    address: 24 Highway 202
    city: Ringoes
    state: NJ
  minister:
    - name: Bruce Wideman
      start: 1937-03-19
      end: 1944-01-01
      type: Pastor
    - name: John Gray
      start: 1944-01-01
      end: 1946-01-01
      type: Pastor
    - name: Meredith Kline
      start: 1948-01-01
      end: 1950-01-01
      type: Pastor
    - name: W. Lee Benson
      start: 1952-01-01
      end: 1960-01-01
      type: Supply Pastor
    - name: W. Lee Benson
      start: 1960-01-01
      end: 1979-01-01
      type: Pastor
    - name: George Kostas
      start: 1980-01-01
      end: 1984-01-01
      type: Pastor
    - name: Douglas Watson
      start: 1984-01-01
      end: 1996-01-01
      type: Pastor
    - name: Albert Steever
      start: 1997-01-01
      end: 2006-01-01
      type: Pastor
    - name: James Cassidy
      start: 2007-01-01
      end: 2014-01-01
      type: Pastor
    - name: Jeffrey Waddington
      start: 2008-01-01
      end: 2013-01-01
      type: Teacher
  raw_data: |
    NEW JERSEY Ringoes
    Calvary Orthodox Presbyterian Church  (March 19, 1937– )
    24 Highway 202
    Pastors: Bruce Wideman, 1937–44
    John Gray, 1944–46
    Meredith Kline, 1948–50
    W. Lee Benson (Supply), 1952–60
    W. Lee Benson, 1960–79
    George Kostas, 1980–84
    Douglas Watson, 1984–96
    Albert Steever, 1997–2006
    James Cassidy, 2007–14
    Teacher: Jeffrey Waddington, 2008–13"
NEW JERSEY,Somerset,"

Mt. Carmel Orthodox Presbyterian Church  (March 18, 2001– )
(received from Independency, March 18, 2001)
350 Franklin Boulevard
Pastors: Robert J. Cameron, 2001–9
Samuel Rodriguez, 2011–13
Assoc. Pastor: Cornelius Johnson, 2001–4
","- name: Mt. Carmel Orthodox Presbyterian Church
  origination_date: 2001-03-18
  received_from: Independency
  names:
    - name: Mt. Carmel Orthodox Presbyterian Church
      start: 2001-03-18
    - name: Mt. Carmel Orthodox Presbyterian Church
      start: 2001-03-18
  status:
    - active: true
  location:
    address: 350 Franklin Boulevard
    city: Somerset
    state: NJ
  minister:
    - name: Robert J. Cameron
      start: 2001-01-01
      end: 2009-01-01
      type: Pastor
    - name: Samuel Rodriguez
      start: 2011-01-01
      end: 2013-01-01
      type: Pastor
    - name: Cornelius Johnson
      start: 2001-01-01
      end: 2004-01-01
      type: Associate Pastor
  raw_data: |
    NEW JERSEY Somerset
    Mt. Carmel Orthodox Presbyterian Church  (March 18, 2001– )
    (received from Independency, March 18, 2001)
    350 Franklin Boulevard
    Pastors: Robert J. Cameron, 2001–9
    Samuel Rodriguez, 2011–13
    Assoc. Pastor: Cornelius Johnson, 2001–4"
NEW JERSEY,Sparta,"

New Life Orthodox Presbyterian Mission  (April 26, 1988–October 8, 1989)
Evangelist: L. Kenneth Hash, 1988–89
","- name: New Life Orthodox Presbyterian Mission
  origination_date: 1988-04-26
  status:
    - active: false
    - end_date: 1989-10-08
  location:
    address:
    city: Sparta
    state: NJ
  minister:
    - name: L. Kenneth Hash
      start: 1988-01-01
      end: 1989-01-01
      type: Evangelist
  raw_data: |
    NEW JERSEY Sparta

    New Life Orthodox Presbyterian Mission  (April 26, 1988–October 8, 1989)
    Evangelist: L. Kenneth Hash, 1988–89"
NEW JERSEY,Stratford,"

Stratford Orthodox Presbyterian Church  (November 7, 1958–December 4, 2012)
(renounced jurisdiction of the OPC, September 9, 2012)
Pastors: Jack Peterson, 1961–66
Stephen Phillips, 1967–75
Steve Hohenberger, 1976–79
Martin Dawson, 1979–2013
Minister of Evangelism:  Richard Anderson, 2000–2013
","- name: Stratford Orthodox Presbyterian Church
  origination_date: 1958-11-07
  names:
    - name: Stratford Orthodox Presbyterian Church
      start: 1958-11-07
      end: 2012-12-04
  status:
    - active: false
    - reason: jurisdiction renouncement
    - end_date: 2012-12-04
  location:
    address:
    city: Stratford
    state: NJ
  minister:
    - name: Jack Peterson
      start: 1961-01-01
      end: 1966-01-01
      type: Pastor
    - name: Stephen Phillips
      start: 1967-01-01
      end: 1975-01-01
      type: Pastor
    - name: Steve Hohenberger
      start: 1976-01-01
      end: 1979-01-01
      type: Pastor
    - name: Martin Dawson
      start: 1979-01-01
      end: 2013-12-04
      type: Pastor
    - name: Richard Anderson
      start: 2000-01-01
      end: 2013-12-04
      type: Minister of Evangelism
  raw_data: |
    NEW JERSEY
    Stratford
    Stratford Orthodox Presbyterian Church  (November 7, 1958–December 4, 2012)
    (renounced jurisdiction of the OPC, September 9, 2012)
    Pastors: Jack Peterson, 1961–66
    Stephen Phillips, 1967–75
    Steve Hohenberger, 1976–79
    Martin Dawson, 1979–2013
    Minister of Evangelism:  Richard Anderson, 2000–2013"
NEW JERSEY,Succasunna,"

Westminster Orthodox Presbyterian Church  (October 24, 1975–December 15, 1978)
","- name: Westminster Orthodox Presbyterian Church
  origination_date: 1975-10-24
  names:
    - name: Westminster Orthodox Presbyterian Church
      start: 1975-10-24
      end: 1978-12-15
  status:
    - active: false
    - reason:
    - withdrawal_to:
    - end_date: 1978-12-15
  location:
    address:
    city: Succasunna
    state: NJ
  raw_data: |
    NEW JERSEY
    Succasunna
    Westminster Orthodox Presbyterian Church (October 24, 1975–December 15, 1978)"
NEW JERSEY,Toms River,"

Redeemer Orthodox Presbyterian Chapel  (September 28, 1996–October 1, 2000)
Redeemer Orthodox Presbyterian Church  (October 1, 2000–February 24, 2013)
(merged with Faith Bible Church to form Faith Bible OPC, Brick, February 24, 2013)
Evangelist: Geoffrey Willour, 1997–2000
Pastor: Geoffrey Willour, 2000–2012
","- name: Redeemer Orthodox Presbyterian Church
  origination_date: 2000-10-01
  names:
    - name: Redeemer Orthodox Presbyterian Chapel
      start: 1996-09-28
      end: 2000-10-01
    - name: Redeemer Orthodox Presbyterian Church
      start: 2000-10-01
      end: 2013-02-24
  status:
    - active: false
    - reason: merged
    - merged_with: Faith Bible Church
    - merged_to: Faith Bible OPC
    - end_date: 2013-02-24
  location:
    address:
    city: Toms River
    state: NJ
  minister:
    - name: Geoffrey Willour
      start: 1997-01-01
      end: 2000-10-01
      type: Evangelist
    - name: Geoffrey Willour
      start: 2000-10-01
      end: 2012-01-01
      type: Pastor
  raw_data: |
    NEW JERSEY Toms River

    Redeemer Orthodox Presbyterian Chapel  (September 28, 1996–October 1, 2000)
    Redeemer Orthodox Presbyterian Church  (October 1, 2000–February 24, 2013)
    (merged with Faith Bible Church to form Faith Bible OPC, Brick, February 24, 2013)
    Evangelist: Geoffrey Willour, 1997–2000
    Pastor: Geoffrey Willour, 2000–2012"
NEW JERSEY,Trenton,"

Faith Orthodox Presbyterian Chapel  (March 16, 1937–December 6, 1938)
(merged with Grace Orthodox Presbyterian Church, White Horse, Dec. 6, 1938)
Miss. Pastor: Bruce Coie, 1937–38
","- name: Faith Orthodox Presbyterian Chapel
  origination_date: 1937-03-16
  end_date: 1938-12-06
  status:
    - active: false
    - merged_with: Grace Orthodox Presbyterian Church
    - merged_date: 1938-12-06
  location:
    address:
    city: Trenton
    state: NJ
  minister:
    - name: Bruce Coie
      start: 1937-01-01
      end: 1938-12-06
      type: Missionary Pastor"
NEW JERSEY,Vineland,"

Covenant Orthodox Presbyterian Church  (September 17, 1936– )
1029 East Landis Avenue
Pastors: Alexander Davison, 1936–41
Everett DeVelde, 1942–66
Robert W. Eckardt, 1966–78
Craig Rowe, 1979–82
Laurence Vail, 1984–89
James Reber, 1991–97
John McGowan, 1999–2012
Teacher: Frederick Reber, 1995–97
","- name: Covenant Orthodox Presbyterian Church
  origination_date: 1936-09-17
  names:
    - name: Covenant Orthodox Presbyterian Church
      start: 1936-09-17
  status:
    - active: true
  location:
    address: 1029 East Landis Avenue
    city: Vineland
    state: NJ
  minister:
    - name: Alexander Davison
      start: 1936-09-17
      end: 1941-01-01
      type: Pastor
    - name: Everett DeVelde
      start: 1942-01-01
      end: 1966-01-01
      type: Pastor
    - name: Robert W. Eckardt
      start: 1966-01-01
      end: 1978-01-01
      type: Pastor
    - name: Craig Rowe
      start: 1979-01-01
      end: 1982-01-01
      type: Pastor
    - name: Laurence Vail
      start: 1984-01-01
      end: 1989-01-01
      type: Pastor
    - name: James Reber
      start: 1991-01-01
      end: 1997-01-01
      type: Pastor
    - name: John McGowan
      start: 1999-01-01
      end: 2012-01-01
      type: Pastor
    - name: Frederick Reber
      start: 1995-01-01
      end: 1997-01-01
      type: Teacher
  raw_data: |
    NEW JERSEY Vineland

    Covenant Orthodox Presbyterian Church  (September 17, 1936– )
    1029 East Landis Avenue
    Pastors: Alexander Davison, 1936–41
    Everett DeVelde, 1942–66
    Robert W. Eckardt, 1966–78
    Craig Rowe, 1979–82
    Laurence Vail, 1984–89
    James Reber, 1991–97
    John McGowan, 1999–2012
    Teacher: Frederick Reber, 1995–97"
NEW JERSEY,West Collingswood,"

Immanuel Orthodox Presbyterian Church  (May 6, 1942– )
1221 Elm Avenue (at Calvert Avenue)
Pastors: William Strong, 1942–45
Edward Kellogg, 1946–54
Carl Reitsma, 1955–60
George Knight, 1961–65
Allen Curry, 1967–70
Albert Steever, 1970–82
Gordon Miller, 1984–85
Howard Currie, 1988–2004
Glen Clary, 2005–12
Neil J. Lodge, 2014–
","- name: Immanuel Orthodox Presbyterian Church
  origination_date: 1942-05-06
  names:
    - name: Immanuel Orthodox Presbyterian Church
      start: 1942-05-06
      end:
  status:
    - active: true
  location:
    address: 1221 Elm Avenue (at Calvert Avenue)
    city: West Collingswood
    state: NJ
  minister:
    - name: William Strong
      start: 1942-01-01
      end: 1945-01-01
      type: Pastor
    - name: Edward Kellogg
      start: 1946-01-01
      end: 1954-01-01
      type: Pastor
    - name: Carl Reitsma
      start: 1955-01-01
      end: 1960-01-01
      type: Pastor
    - name: George Knight
      start: 1961-01-01
      end: 1965-01-01
      type: Pastor
    - name: Allen Curry
      start: 1967-01-01
      end: 1970-01-01
      type: Pastor
    - name: Albert Steever
      start: 1970-01-01
      end: 1982-01-01
      type: Pastor
    - name: Gordon Miller
      start: 1984-01-01
      end: 1985-01-01
      type: Pastor
    - name: Howard Currie
      start: 1988-01-01
      end: 2004-01-01
      type: Pastor
    - name: Glen Clary
      start: 2005-01-01
      end: 2012-01-01
      type: Pastor
    - name: Neil J. Lodge
      start: 2014-01-01
      end:
      type: Pastor
  raw_data: |
    NEW JERSEY
    West Collingswood

    Immanuel Orthodox Presbyterian Church  (May 6, 1942– )
    1221 Elm Avenue (at Calvert Avenue)
    Pastors: William Strong, 1942–45
    Edward Kellogg, 1946–54
    Carl Reitsma, 1955–60
    George Knight, 1961–65
    Allen Curry, 1967–70
    Albert Steever, 1970–82
    Gordon Miller, 1984–85
    Howard Currie, 1988–2004
    Glen Clary, 2005–12
    Neil J. Lodge, 2014–"
NEW JERSEY,Westfield,"

Grace Orthodox Presbyterian Church  (September 22, 1936– )
1100 Boulevard
Pastors: Donald Graham, 1937–40
John Galbraith, 1940–42
Robert Atwell, 1943–46
Donald Graham, 1947–50
Edmund Clowney (Supply), 1950–52
Leslie Dunn, 1953–62
Jay Adams, 1963–66
Robert Atwell, 1967–75
Albert Edwards, III, 1975–80
Mack Harrell, 1981–85
Stanford Sutton, 1986–2013
Timothy Ferguson, 2015–
","-
  name: Grace Orthodox Presbyterian Church
  origination_date: 1936-09-22
  location:
    address: 1100 Boulevard
    city: Westfield
    state: NJ
  minister:
    - name: Donald Graham
      start: 1937-01-01
      end: 1940-01-01
      type: Pastor
    - name: John Galbraith
      start: 1940-01-01
      end: 1942-01-01
      type: Pastor
    - name: Robert Atwell
      start: 1943-01-01
      end: 1946-01-01
      type: Pastor
    - name: Donald Graham
      start: 1947-01-01
      end: 1950-01-01
      type: Pastor
    - name: Edmund Clowney
      start: 1950-01-01
      end: 1952-01-01
      type: Supply Pastor
    - name: Leslie Dunn
      start: 1953-01-01
      end: 1962-01-01
      type: Pastor
    - name: Jay Adams
      start: 1963-01-01
      end: 1966-01-01
      type: Pastor
    - name: Robert Atwell
      start: 1967-01-01
      end: 1975-01-01
      type: Pastor
    - name: Albert Edwards III
      start: 1975-01-01
      end: 1980-01-01
      type: Pastor
    - name: Mack Harrell
      start: 1981-01-01
      end: 1985-01-01
      type: Pastor
    - name: Stanford Sutton
      start: 1986-01-01
      end: 2013-01-01
      type: Pastor
    - name: Timothy Ferguson
      start: 2015-01-01
      type: Pastor
  raw_data: |
    NEW JERSEY Westfield

    Grace Orthodox Presbyterian Church  (September 22, 1936– )
    1100 Boulevard
    Pastors: Donald Graham, 1937–40
    John Galbraith, 1940–42
    Robert Atwell, 1943–46
    Donald Graham, 1947–50
    Edmund Clowney (Supply), 1950–52
    Leslie Dunn, 1953–62
    Jay Adams, 1963–66
    Robert Atwell, 1967–75
    Albert Edwards, III, 1975–80
    Mack Harrell, 1981–85
    Stanford Sutton, 1986–2013
    Timothy Ferguson, 2015–"
